Péchabou,2022
Vars,2021
Rieupeyroux,2020
Levier,2020
Roche-lez-Beaupré,2020
Chuzelles,2019
Anetz,2019
Saint-Étienne-des-Oullières,2019
Frangy,2019
Peujard,2018
Valergues,2018
Vatan,2018
Bozel,2018
Orleix,2017
Réquista,2016
Varois-et-Chaignot,2016
Damville,2016
Dambach-la-Ville,2016
Sornay,2016
Sèvres-Anxaumont,2016
Crozet,2015
Saint-Prest,2015
Astaffort,2015
Chaptelat,2015
Sermaize-les-Bains,2014
Vireux-Wallerand,2013
Saint-Lumine-de-Coutais,2013
Montsûrs,2013
Pompaire,2013
Neuville-sur-Oise,2013
Notre-Dame-des-Landes,2012
Mothern,2012
Rubelles,2012
Steinbourg,2008
Ramonchamp,2008
Chars,2008
Givenchy-en-Gohelle,2007
Lagrave,2007
Beaumont-sur-Sarthe,2006
Croissy-Beaubourg,2006
Les Molières,2006
Foissiat,2005
Châteaumeillant,2005
Marmagne,2005
Saint-Pierre-le-Moûtier,2005
Houlgate,2004
Brax,2004
Saint-Lambert-du-Lattay,2004
Mézy-sur-Seine,2004
Pouxeux,2004
Lavilledieu,2003
Javené,2003
Espéraza,2002
Saint-Uze,2002
Sainte-Foy-d'Aigrefeuille,2001
Bazancourt,2001
Lessay,2000
Châtonnay,1999
Durtol,1999
Mérindol,1999
Monnières,1998
Cambronne-lès-Ribécourt,1998
Avesnes-le-Comte,1998
Burlats,1998
Castets,1997
Gouville-sur-Mer,1997
La Mailleraye-sur-Seine,1997
Notre-Dame-de-Monts,1997
Bellegarde-en-Forez,1996
Saint-Cosme-en-Vairais,1996
Port-en-Bessin-Huppain,1995
Fussy,1994
Étel,1994
Tressange,1994
Saint-Georges-du-Bois,1994
Saint-Pons-de-Thomières,1993
Bonny-sur-Loire,1993
Haybes,1992
Maureilhan,1991
Dommartin-lès-Toul,1991
Roujan,1990
Savigny,1990
Sourcieux-les-Mines,1990
Malijai,1989
Saint-Germain-de-Tallevende-la-Lande-Vaumont,1989
Ouzouer-le-Marché,1989
Saint-Léger-des-Vignes,1989
Marquillies,1989
Corneilla-la-Rivière,1989
Bitschwiller-lès-Thann,1988
Saint-Ouen,1988
Brain-sur-Allonnes,1987
Froideconche,1987
Beaune-la-Rolande,1986
Luzy,1986
Bergheim,1986
Biars-sur-Cère,1985
Plourhan,1984
Montlebon,1984
Abbaretz,1984
Grignon,1984
Notre-Dame-de-Riez,1984
Bart,1983
Hanvec,1983
Soudan,1983
Muttersholtz,1983
Calmont,1982
Saint-Victor-la-Coste,1982
Châtel-Saint-Germain,1982
Novalaise,1982
Chailly-en-Bière,1982
Trémuson,1981
Les Mages,1981
Léon,1981
Saint-Laurent-de-la-Prée,1980
Frontonas,1980
Vézeronce-Curtin,1980
Pont-Salomon,1979
Pargny-sur-Saulx,1979
Pierre-de-Bresse,1978
Lamanon,1977
Lévignac,1977
Magescq,1977
Bégrolles-en-Mauges,1977
Saint-Michel-sur-Meurthe,1977
Saint-Geniez-d'Olt,1976
Jussac,1976
Plouisy,1976
Theys,1975
Vernantes,1975
Mametz,1975
Chaulnes,1975
Sauve,1974
Saint-Sulpice-le-Guérétois,1973
Neuf-Brisach,1973
Orchamps-Vennes,1972
Plouider,1972
Hautot-sur-Mer,1972
Génissieux,1969
Plancher-Bas,1969
Écaillon,1968
Ribemont,1967
Garat,1967
Saint-Antoine-de-Breuilh,1967
Cuttoli-Corticchiato,1966
Hélesmes,1966
Gacé,1966
Belbeuf,1966
Auffargis,1966
Falicon,1965
Saint-Briac-sur-Mer,1965
Taillades,1965
Bourogne,1965
Cravanche,1965
Vic-sur-Cère,1964
Domalain,1964
Llupia,1964
Janville-sur-Juine,1964
Lurcy-Lévis,1963
Peaugres,1963
Chouzy-sur-Cisse,1962
Étival-lès-le-Mans,1962
Naucelle,1961
Frénouville,1960
Saze,1960
Nogaro,1960
Pleine-Fougères,1960
Vienne-en-Val,1960
Saint-Hilaire-des-Loges,1960
Véron,1960
Paulx,1959
Saint-Magne-de-Castillon,1958
Chevaigné,1958
Sebourg,1958
Picauville,1956
Illange,1956
Ribaute-les-Tavernes,1955
Vinça,1955
Plan-d'Aups-Sainte-Baume,1955
Potigny,1954
Veyrins-Thuellin,1953
Les Forges,1953
Sainte-Marguerite-sur-Duclair,1952
Crépy,1951
Estillac,1951
Verquigneul,1951
Avanton,1951
Florac,1950
Romanèche-Thorins,1950
Châtillon-Coligny,1949
Le Fuilet,1949
Hurigny,1949
Manziat,1948
Anizy-le-Château,1948
Montréal,1948
Domancy,1948
Les Côtes-d'Arey,1947
Ormoy,1947
Vitry-aux-Loges,1946
Saint-Pierre-des-Nids,1946
Agny,1946
Gordes,1946
La Chapelle-Thouarault,1945
Le Val-Saint-Père,1945
Liergues,1945
Moisdon-la-Rivière,1944
Laloubère,1944
Saint-Just-Luzac,1943
Les Matelles,1943
Messei,1943
Saint-Pavace,1943
Vauhallan,1943
Bullion,1942
Ploumoguer,1941
Saint-Hilaire-du-Rosier,1941
Ahetze,1941
Fontaines,1941
Château-Gaillard,1940
Bonnelles,1940
Jouy,1939
Verny,1939
Les Attaques,1939
Ennery,1938
Saligny,1938
Novéant-sur-Moselle,1937
Prissé,1937
Villeneuve,1936
Houssen,1936
Sundhoffen,1936
Hatten,1935
Le Grand-Lucé,1935
Rouxmesnil-Bouteilles,1935
Tulette,1934
Malicorne-sur-Sarthe,1934
Limetz-Villez,1934
Roches-Prémarie-Andillé,1934
Targon,1933
Val-de-Meuse,1933
Lombron,1933
Le Vernet,1932
Sault-lès-Rethel,1932
Esternay,1932
Châtillon-le-Duc,1931
Saint-Germain-du-Bois,1931
Viviers-lès-Montagnes,1931
Naucelles,1929
Malataverne,1929
La Roche-Maurice,1929
Étang-sur-Arroux,1929
Cabasse,1929
Le Syndicat,1929
Évrecy,1928
Montreuil-le-Gast,1928
Pouilly-les-Nonains,1928
Pré-en-Pail,1928
Saint-Laurent-de-Chamousset,1928
La Chapelle-Saint-Laurent,1928
Rivières,1927
Cissac-Médoc,1926
Saint-André-d'Apchon,1926
Port-Sainte-Marie,1926
Saint-Cyr-sur-Morin,1926
Grièges,1925
Charron,1924
Chaillé-les-Marais,1921
Fontenay-lès-Briis,1921
Fontenay-en-Parisis,1921
Pouilley-les-Vignes,1920
Arlanc,1920
Saint-Bon-Tarentaise,1920
Saint-Gelais,1920
Courcelles-sur-Seine,1919
Saint-Didier,1919
Saint-Martin-en-Bresse,1919
Villiers-sur-Morin,1918
Brézins,1917
Pont-Saint-Vincent,1917
Campénéac,1917
Seine-Port,1917
Vernoux-en-Vivarais,1916
Pédernec,1916
Sours,1916
Neuillé-Pont-Pierre,1916
Lavans-lès-Saint-Claude,1916
Sainte-Terre,1914
Mouzeil,1914
Thouarcé,1914
Monclar-de-Quercy,1914
Cendras,1913
Gosné,1913
La Pouëze,1913
La Chapelle-Achard,1912
Bucy-le-Long,1911
Saint-Émilion,1911
Fleury-sur-Andelle,1910
Saint-Joseph,1910
Roquetoire,1910
Mezel,1910
Reiningue,1910
Visan,1910
Santa-Maria-di-Lota,1909
Prémery,1909
Caëstre,1909
Noisy-sur-École,1909
Rouillac,1908
Frasne,1908
Rouffiac-Tolosan,1908
Ger,1908
Labastide-Saint-Georges,1908
Souvigny,1907
Roche,1906
Livry-sur-Seine,1906
Lusigny-sur-Barse,1905
Les Montils,1905
Chilleurs-aux-Bois,1905
Menthon-Saint-Bernard,1905
Cheptainville,1905
Échenevex,1904
Coray,1904
Septème,1904
Longueil-Sainte-Marie,1904
Brezolles,1903
Trouillas,1903
Bois-de-Céné,1903
Estissac,1902
Lantriac,1902
Ully-Saint-Georges,1902
Saint-Aubin-Routot,1902
Saint-Aigulin,1901
Les Aix-d'Angillon,1901
Atur,1901
Saint-Symphorien-de-Lay,1901
Sainte-Radegonde,1901
Le Fauga,1900
Arveyres,1899
Rignac,1898
Le Perrier,1897
Beaumont,1897
Saint-Vaast-la-Hougue,1896
Réguiny,1896
Ligny-en-Cambrésis,1896
Parigny,1895
Mazères-Lezons,1894
Lapoutroie,1894
Murat,1893
Abzac,1893
Préseau,1893
Follainville-Dennemont,1893
Boisseron,1892
Saint-Didier-de-la-Tour,1892
Tavel,1891
Varennes-sur-Loire,1891
Messein,1891
Saint-Jouin-Bruneval,1891
Barraux,1890
Arâches-la-Frasse,1890
Fouilloy,1890
Séreilhac,1890
Bû,1889
Fleurines,1889
Murviel-lès-Montpellier,1888
Jonchery-sur-Vesle,1887
Chevrières,1887
Collobrières,1887
Génissac,1886
Réalville,1886
Mormoiron,1886
Dinéault,1885
Sillans,1885
Auffay,1885
Saint-Antonin-Noble-Val,1885
Saint-Nazaire-d'Aude,1884
Le Pouget,1884
Ambleteuse,1884
Saint-Germain-Lembron,1884
Vimines,1884
Varreddes,1884
Saint-Erme-Outre-et-Ramecourt,1883
Bénéjacq,1883
Orval,1882
Seingbouse,1882
Saint-Barthélemy-de-Vals,1881
Saint-Julien-Chapteuil,1881
Rosult,1881
Bologne,1880
Cuiseaux,1880
Noyant,1879
Pierrefonds,1879
Plouguenast,1878
Les Allues,1878
Douzy,1877
Font-Romeu-Odeillo-Via,1877
Saint-Symphorien,1876
Saint-Alban-de-Roche,1874
Langonnet,1874
Sainte-Foy,1874
Ségny,1873
Puyloubier,1873
Le Thou,1873
Le Temple-de-Bretagne,1873
Herbitzheim,1873
Saint-Paul-de-Fenouillet,1872
Montoison,1871
Thiberville,1871
Darvoy,1871
Noyant-la-Gravoyère,1871
Beinheim,1871
Héry,1871
Bréval,1870
Sainte-Colombe,1868
Sancé,1868
Eppeville,1868
Le Pêchereau,1867
Hesdin-l'Abbé,1867
Bacqueville-en-Caux,1867
Plogastel-Saint-Germain,1866
Saint-Germain-des-Prés,1866
Champtocé-sur-Loire,1866
Mézeray,1866
Saint-Léger-lès-Domart,1866
Saint-Montan,1865
Saint-Loup-Cammas,1865
Attichy,1865
Conlie,1865
Saint-Geniès-de-Comolas,1864
Saint-Privat-la-Montagne,1864
Willer-sur-Thur,1864
Saint-Sernin-du-Bois,1864
Azay-le-Brûlé,1864
Maubec,1864
Garennes-sur-Eure,1863
Pencran,1862
La Bâtie-Montgascon,1862
Cérences,1862
Sainte-Anastasie-sur-Issole,1862
Puget-Théniers,1861
Belcodène,1861
Plaimpied-Givaudins,1861
L'Isle-en-Dodon,1861
Saint-Bauzille-de-Putois,1861
Hinx,1861
Cercy-la-Tour,1861
La Saussaye,1860
Charantonnay,1860
Trept,1859
Andrezé,1859
Peillac,1859
Sauzet,1858
Villemoirieu,1858
Assevent,1858
Port-des-Barques,1857
Flourens,1857
Martigné-Briand,1857
Marcoing,1857
Chessy,1857
Amilly,1856
Dortan,1855
Roquefort,1855
Issé,1855
Richemont,1855
Chavenay,1855
Saint-Palais,1854
Larajasse,1854
Ambillou,1853
L'Aiguillon-sur-Vie,1853
Roquefort,1852
La Bourboule,1852
Lux,1852
Cherisy,1851
La Monnerie-le-Montel,1851
Arçonnay,1851
Crouy-sur-Ourcq,1851
Sauveterre,1850
Lutzelhouse,1850
Saint-Thuriau,1849
Sainte-Consorce,1849
Perriers-sur-Andelle,1848
Saint-Armel,1848
Ahuillé,1848
Ceton,1848
Port-Brillet,1847
Vergongheon,1846
Les Bordes,1846
Frignicourt,1846
Civray-de-Touraine,1845
Fitilieu,1844
Peltre,1844
La Léchère,1844
Saint-Manvieu-Norrey,1843
La Murette,1843
Etaux,1843
Saint-Germain-de-la-Grange,1843
Misérieux,1842
Verrières,1842
Ladoix-Serrigny,1842
Marcigny,1841
Charleval,1840
Boutigny-Prouais,1840
Ferques,1840
Couternon,1839
Saint-Geniès-des-Mourgues,1839
Jarzé,1839
Urzy,1839
Arthez-de-Béarn,1839
Vassy,1838
Le Fousseret,1838
Le Gua,1838
Saint-Christo-en-Jarez,1838
Castelnau-Montratier,1838
Ambierle,1837
Ozouer-le-Voulgis,1837
Plélan-le-Petit,1836
Le Lardin-Saint-Lazare,1836
Grane,1836
Médréac,1836
Beignon,1836
Mittelhausbergen,1836
Villeneuve-le-Comte,1836
Callas,1836
Dommartin-lès-Remiremont,1835
Villeblevin,1835
Plessala,1834
Lucenay,1834
Saint-Marcel-sur-Aude,1833
La Garde-Freinet,1833
Neuilly-lès-Dijon,1832
Saulce-sur-Rhône,1832
Labastide-Saint-Sernin,1831
Chavigny,1831
Cairon,1830
Saint-Sulpice-de-Pommeray,1830
Mancieulles,1830
Still,1830
Cavignac,1829
Yzernay,1829
Domessin,1829
Sainte-Féréole,1828
Saint-Laurent-en-Grandvaux,1828
Glageon,1828
Burnhaupt-le-Bas,1828
Cenon-sur-Vienne,1828
La Capelle,1827
Bassan,1827
Artenay,1827
Saint-Trivier-sur-Moignans,1826
Pommerit-le-Vicomte,1824
Vers-Pont-du-Gard,1824
Moussan,1823
Charavines,1823
Riez,1822
Moidieu-Détourbe,1822
Villé,1822
Secondigny,1822
La Génétouze,1822
Boissy-l'Aillerie,1822
Saint-Aubin-sur-Gaillon,1821
Féchain,1820
Janville,1819
Angresse,1819
Champdieu,1819
Saint-Didier-de-Formans,1818
Salies-du-Salat,1818
Bazouges-la-Pérouse,1818
Réguisheim,1818
Jugon-les-Lacs,1817
Damprichard,1817
Mesquer,1816
Pithiviers-le-Vieil,1816
Larressore,1816
Cusy,1816
Marcellaz-Albanais,1816
Saint-Gaultier,1815
Le Champ-Saint-Père,1815
Beaulieu-lès-Loches,1814
Belligné,1814
Beaulieu-sur-Loire,1814
Sainte-Colombe,1814
La Forest-Landerneau,1813
Saint-Léonard,1813
Saint-Chinian,1812
Couhé,1812
Solre-le-Château,1811
Cénac,1810
Lanta,1808
Camps-la-Source,1808
Taradeau,1808
Saint-André-sur-Orne,1807
Les Mathes,1807
Saint-Vaury,1807
Henrichemont,1806
Peri,1806
Saint-Symphorien,1806
Avize,1806
Blodelsheim,1806
Lagarrigue,1806
San-Nicolao,1805
Herrlisheim-près-Colmar,1805
Charbuy,1805
Montagnat,1803
Richelieu,1803
Tatinghem,1803
Longueville,1802
Pinon,1801
Saugues,1801
Mâcot-la-Plagne,1801
Congis-sur-Thérouanne,1801
May-sur-Orne,1800
Spézet,1800
Morannes,1800
Le Theil,1800
Hauterives,1799
Moulis-en-Médoc,1799
Sauveterre-de-Guyenne,1799
Assat,1799
Nesles-la-Vallée,1799
Guiscard,1798
Saint-Rémy-sur-Durolle,1798
Ernolsheim-Bruche,1798
Vesseaux,1797
Chalais,1797
La Motte-d'Aveillans,1797
Assérac,1797
Pontvallain,1797
Cucuron,1797
Cuffies,1796
Sainte-Fortunade,1796
Porspoder,1796
Vignoc,1796
Dachstein,1796
Ottmarsheim,1796
Plonévez-Porzay,1795
Moustoir-Ac,1795
Buros,1795
Saint-Paul-lès-Romans,1794
Ambon,1794
Plouzévédé,1793
Le Bourgneuf-la-Forêt,1793
Yvré-le-Pôlin,1793
Saâcy-sur-Marne,1793
Bennecourt,1793
Lautrec,1793
Vix,1793
Sannerville,1792
Plouguiel,1792
Berson,1792
La Clusaz,1792
Barbâtre,1792
Plombières-les-Bains,1792
Naizin,1790
Pénestin,1790
Magnac-Laval,1790
Saclas,1790
Saint-Sauveur,1789
Chanteloup,1788
Remouillé,1787
Bassillac,1786
Landrévarzec,1786
Reventin-Vaugris,1786
Montbizot,1786
Teillé,1785
Voglans,1785
Marquette-en-Ostrevant,1784
Compreignac,1784
Saint-Paulet-de-Caisson,1783
Quiévy,1783
Attainville,1783
Plougoulm,1782
La Romagne,1782
Malguénac,1782
Camblain-Châtelain,1782
Saint-Laurent-sur-Saône,1781
Courmelles,1781
Tencin,1781
Kunheim,1781
Creysse,1780
Lannoy,1780
Beauchastel,1779
Ydes,1779
Sabran,1779
Saint-Aubin,1779
Albon,1778
Avoine,1778
Artas,1778
Les Grandes-Ventes,1778
Ménesplet,1777
Montéléger,1777
Villers-Écalles,1777
Saint-Senoux,1776
Andlau,1776
Ammerschwihr,1776
Venoy,1776
Mommenheim,1775
Sales,1775
Réau,1775
Villeneuve-de-Rivière,1774
Fors,1774
Saint-Georges-du-Bois,1773
Pleugueneuc,1773
La Baconnière,1773
Ablain-Saint-Nazaire,1773
Fresse-sur-Moselle,1773
Le Drennec,1772
Le Monastier-sur-Gazeille,1772
Lauwin-Planque,1771
Saint-Amant-Tallende,1771
Eygalières,1769
Tillières,1769
Sorel-Moussel,1768
Daoulas,1768
Campagne-lès-Hesdin,1768
Roquebillière,1767
Saint-Jean-Cap-Ferrat,1767
Meillac,1767
Jumièges,1767
Pont-l'Abbé-d'Arnoult,1766
Saint-Porchaire,1766
Saint-Jean-de-Linières,1766
Zuydcoote,1766
Beauvoir-sur-Niort,1766
Saint-Gervasy,1765
Saint-Nauphary,1765
Massiac,1764
Maclas,1764
Saint-André-Goule-d'Oie,1764
Chabanais,1763
Remy,1763
Viry-Noureuil,1762
Saint-Pierre-d'Eyraud,1762
Saint-Chaptes,1762
Denguin,1762
Demigny,1762
Ingrandes,1762
Celles-sur-Durolle,1761
Neuvic,1760
Saint-Maixant,1760
Frontenex,1760
Grandcamp-Maisy,1759
Cheillé,1759
Oberhaslach,1759
Champlitte,1759
Champagné-les-Marais,1758
Largentière,1757
Olonzac,1757
Fontenay-sur-Loing,1757
La Bernardière,1757
Tresques,1756
Bellegarde,1756
Aron,1756
Voulx,1756
Saint-Viance,1755
Mons,1755
Plaudren,1755
Corbreuse,1755
Bierne,1754
Villiers-en-Plaine,1754
Saint-Urbain,1754
Le Dorat,1754
Bavent,1753
Saint-Médard-de-Mussidan,1753
Gragnague,1753
Nézignan-l'Évêque,1753
Woerth,1753
Châteauneuf-de-Galaure,1752
Mées,1752
Saulzoir,1752
Saint-Aubin-le-Cloud,1752
Saint-Romans,1751
Saint-Jean-des-Mauvrets,1751
Lasseube,1751
Saint-Augustin,1751
Paradou,1750
Ercé-près-Liffré,1750
Fontaine-Notre-Dame,1750
Cabrières-d'Avignon,1750
Lanvollon,1749
Mamirolle,1749
La Mothe-Saint-Héray,1749
Bonnes,1748
Fontenay-le-Marmion,1747
Saint-Pierre-Église,1747
Magenta,1747
Grillon,1747
Pont-Hébert,1746
Gurgy,1746
Lanouée,1745
Saint-Germer-de-Fly,1745
Allonzier-la-Caille,1745
Saint-Vérand,1744
Saint-Maurice-en-Gourgois,1744
Tracy-le-Mont,1744
Eguisheim,1743
Évran,1742
Plouguernével,1742
Rospez,1742
Barjouville,1742
Creney-près-Troyes,1741
La Clayette,1741
Mareil-sur-Mauldre,1741
Vézénobres,1740
Saint-Mesmin,1740
Miribel-les-Échelles,1739
Steenbecque,1739
Creully,1738
Contamine-sur-Arve,1738
Querrien,1737
Sernhac,1737
Bretteville-sur-Laize,1736
Bouzigues,1736
La Varenne,1736
Roisel,1736
Touvois,1735
Amblainville,1735
Buellas,1734
Montescot,1734
Lacrouzette,1734
Cormery,1733
Flavigny-sur-Moselle,1733
Aiton,1733
Talloires,1733
Gençay,1733
Plainfaing,1733
Cherveux,1732
Sainte-Radegonde,1731
Châtillon-sur-Cher,1731
Cuinchy,1731
Courçon,1730
Martigné-sur-Mayenne,1730
Marbache,1730
Lusigny,1729
Renwez,1728
Louvigné-de-Bais,1728
Entre-deux-Guiers,1728
Cussac-sur-Loire,1728
Pleucadeuc,1728
Saint-Jacut-les-Pins,1728
Apremont,1728
Flamanville,1727
Saint-Sauveur-Lendelin,1727
Préaux,1727
Landemont,1726
Nordhouse,1726
Burnhaupt-le-Haut,1726
Chevannes,1726
Le Faou,1725
Vic-sur-Aisne,1724
La Chapelle-de-la-Tour,1724
Bousies,1724
Lièpvre,1724
Conches-sur-Gondoire,1724
Yèvres,1723
Bardos,1723
Didenheim,1723
Langrune-sur-Mer,1722
Saint-Étienne-en-Coglès,1722
Bettancourt-la-Ferrée,1722
Lorry-lès-Metz,1722
Briennon,1721
Saint-Paul-en-Forêt,1721
Obermodern-Zutzendorf,1720
Froidfond,1720
Saint-Cyr-sur-Menthon,1719
Châtillon-en-Vendelais,1719
Château-la-Vallière,1719
Saint-Claude-de-Diray,1719
La Lande-Patry,1719
Felletin,1718
Agonac,1718
La Gouesnière,1718
Le Gâvre,1718
Virazeil,1718
Corzé,1718
Pontfaverger-Moronvilliers,1718
Saint-Romain-en-Gal,1718
Cherré,1718
Crottet,1717
Saint-Martin-du-Mont,1717
Sonnaz,1717
Marigny-le-Châtel,1716
Velars-sur-Ouche,1716
Krautergersheim,1715
Maincy,1715
Biard,1715
Châtenois,1715
Saint-Denis-les-Ponts,1714
Saint-Pierre-de-Boeuf,1714
Zutkerque,1714
Vasles,1714
Guengat,1713
Saint-Jans-Cappel,1713
Maffliers,1713
Origny-Sainte-Benoite,1712
Mailly-le-Camp,1712
Garidech,1712
Saint-Victurnien,1712
Créhen,1711
Luzech,1711
Moosch,1711
Riscle,1710
Porcieu-Amblagnieu,1710
Saint-Martin-d'Abbat,1710
Saint-Laurent-de-la-Plaine,1710
Navenne,1710
Availles-en-Châtellerault,1710
Cazaubon,1709
Corneilhan,1709
Castelmoron-sur-Lot,1709
Euville,1709
Écourt-Saint-Quentin,1708
Rohrwiller,1708
Lagorce,1707
Villette-de-Vienne,1707
Cousances-les-Forges,1707
Seebach,1707
Saint-Nicolas-du-Pélem,1706
Le Theil-de-Bretagne,1706
Labeuvrière,1706
Wattwiller,1706
Écuisses,1706
Brando,1705
Comps,1705
Conty,1705
Gueux,1704
Sailly-lez-Lannoy,1704
Maubec,1703
Volstroff,1703
Montournais,1703
Saint-Valérien,1703
Cirey-sur-Vezouze,1702
Goudelin,1701
Saint-Vivien-de-Médoc,1700
Seilhac,1699
Gidy,1699
Guipel,1698
Sillery,1698
Sundhouse,1698
Saint-Andéol-le-Château,1698
Grandfresnoy,1697
Saint-Sulpice-sur-Risle,1697
Boëge,1697
Saint-Martin-du-Vivier,1697
Cublac,1696
Montferrat,1696
Venzolasca,1695
Capinghem,1695
Saint-Fargeau,1695
Lalbenque,1694
Pouilly-sur-Loire,1694
Coëtmieux,1693
Trévol,1692
Vendeville,1692
Théza,1691
Simandres,1691
Bourguébus,1690
Bagneaux-sur-Loing,1690
Méré,1690
Pamproux,1690
Joyeuse,1689
Bauné,1689
Boult-sur-Suippe,1689
Perrecy-les-Forges,1689
Coulans-sur-Gée,1689
Nommay,1688
Saint-Aubin-des-Châteaux,1688
Wettolsheim,1688
Poncin,1686
Cervione,1685
Montgivray,1685
Saint-Nizier-sous-Charlieu,1685
Mortain,1685
Saint-Gildas-de-Rhuys,1685
Deûlémont,1685
Marcilly-sur-Tille,1684
Distré,1684
Rohan,1684
Monthyon,1684
Taulignan,1683
Lézigneux,1683
Jussey,1683
Jasseron,1682
Fellering,1682
Losne,1681
Les Ormes,1680
Châtel-sur-Moselle,1680
Volonne,1679
Cépet,1679
Quarante,1679
Nanteuil,1679
Harly,1678
Saint-Romain-de-Benet,1678
Saint-Germain-Village,1678
Chaussin,1678
Sion-les-Mines,1678
Croisilles,1678
Saint-Just-d'Ardèche,1677
Neydens,1677
Montescourt-Lizerolles,1676
Sierck-les-Bains,1676
Mélisey,1676
Lévis-Saint-Nom,1676
Lapte,1675
Berric,1675
Simandre,1674
Saint-Ouën-des-Toits,1673
Spycker,1673
Marin,1673
Marnes-la-Coquette,1673
Aiglemont,1672
Caunes-Minervois,1672
Breuil-Magné,1672
Sainte-Anastasie,1672
Erbrée,1672
Saint-Martin-du-Fouilloux,1672
Marcillac-Vallon,1671
Ploulec'h,1671
Velaine-en-Haye,1671
Neuilly-sous-Clermont,1671
Westhoffen,1671
Saint-Sernin,1670
Échalas,1670
Coux,1669
Livré-sur-Changeon,1669
Colleret,1669
Chiché,1669
Tocane-Saint-Apre,1668
Hornoy-le-Bourg,1668
Dingé,1667
La Verdière,1667
Toulaud,1666
Salignac,1666
Le Fief-Sauvin,1666
Cellieu,1665
Flines-lès-Mortagne,1665
Corme-Royal,1664
Morancez,1664
Neuvy-Saint-Sépulchre,1664
Longpré-les-Corps-Saints,1664
Vallon-en-Sully,1663
Saint-Désir,1663
Guîtres,1663
Huisseau-sur-Mauves,1663
Gontaud-de-Nogaret,1663
Romenay,1663
Saint-Rémy-en-Rollat,1662
Arches,1662
Beaulon,1661
Ingrandes,1661
Distroff,1661
Diebling,1660
Lantic,1659
Saint-Gervais,1659
Serpaize,1659
Sainte-Colombe-en-Bruilhois,1659
Dampierre-les-Bois,1658
Igoville,1658
Les Ancizes-Comps,1658
Tramoyes,1657
Noirétable,1657
Guénin,1657
Saint-Hilaire-lez-Cambrai,1657
Saint-Ours,1657
Ferrières-en-Bray,1657
Corbarieu,1657
Bonnac-la-Côte,1657
Damgan,1656
Loyat,1656
Saint-Brice-sur-Vienne,1656
Saint-Priest-sous-Aixe,1656
Cazilhac,1655
Chaudon,1655
Berthecourt,1655
L'Épine,1655
Saint-Chaffrey,1654
Saint-Sauveur-d'Aunis,1654
Villevieille,1654
Saint-Paterne-Racan,1654
Menetou-Salon,1653
Bois-d'Amont,1653
Montbronn,1653
Ressons-sur-Matz,1653
Champdeniers-Saint-Denis,1653
Alignan-du-Vent,1652
Saint-Germain-Laval,1652
Beaulieu,1651
Saint-Just-la-Pendue,1651
Saint-Jouvent,1651
Villegailhenc,1650
Saint-Estèphe,1650
Saint-Perdon,1650
Harbonnières,1650
Diemeringen,1648
Sermaise,1648
Lentigny,1647
Auchy-lès-Hesdin,1647
Perrignier,1647
Pont-de-Salars,1646
Plouasne,1646
Void-Vacon,1646
Locqueltas,1646
Saint-Jean-d'Assé,1646
Marolles-sur-Seine,1646
Saint-Amans-Soult,1646
Saint-Jean-le-Vieux,1645
Thil,1645
Plailly,1645
Laissac,1644
Belleneuve,1644
Vourey,1643
Vezins,1643
Surbourg,1643
Flavy-le-Martel,1642
Restinclières,1642
La Trinité-sur-Mer,1642
Bourghelles,1642
Sentheim,1642
Argenton-les-Vallées,1642
Angervilliers,1642
Saint-Privat,1641
Bantzenheim,1641
Sévérac,1640
Martel,1640
Rumegies,1640
Ruminghem,1640
Nieul,1640
Cuisery,1639
Argenton-l'Église,1639
Thénac,1638
Larra,1638
La Francheville,1637
Ranville,1637
Gaël,1637
Paimpont,1637
L'Île-Bouchard,1637
Marigné-Laillé,1637
Cast,1636
Appietto,1636
Bruille-Saint-Amand,1636
Saint-Julien-Mont-Denis,1636
Lagnes,1636
Ambérieux-en-Dombes,1635
Charmes,1635
Fontaine-la-Guyon,1635
Thilouze,1635
Viriville,1635
La Bégude-de-Mazenc,1634
Matignon,1633
Chanonat,1633
Cernay-la-Ville,1633
Malemort-du-Comtat,1633
Saint-Fort,1632
Montcy-Notre-Dame,1631
Canet,1631
Sainte-Euphémie,1630
Thoissey,1630
Mansle,1630
Montierchaume,1630
Sainte-Mère-Église,1630
Mortagne-du-Nord,1630
Lucinges,1630
Allan,1629
Blavozy,1629
Portbail,1629
Wavrechain-sous-Denain,1629
Nortkerque,1629
Bessines,1629
Châteauneuf-la-Forêt,1629
Trévé,1628
Arrou,1628
Crusnes,1628
Ménétrol,1628
Saint-Jean-d'Arvey,1628
Milly-sur-Thérain,1627
Charbonnières-les-Varennes,1627
Bazet,1627
Sumène,1626
Aspiran,1626
Saint-Georges-de-Pointindoux,1626
Vergt,1625
Châteauvillain,1625
Pernes,1625
Perrigny-lès-Dijon,1624
Mézières-sur-Couesnon,1622
Bayon,1622
Baguer-Morvan,1621
Pocé-sur-Cisse,1621
Saugnac-et-Cambran,1621
Saint-Béron,1621
La Houssaye-en-Brie,1621
La Palme,1620
Villemeux-sur-Eure,1620
Saint-Étienne-de-Mer-Morte,1620
Ousse,1620
Uffholtz,1620
Saint-André-de-Seignanx,1619
Caden,1619
Saint-Étienne-de-Baïgorry,1619
Val-d'Isère,1619
Saint-Cyprien,1618
Lézan,1618
Aigné,1618
