Pays de la Loire,Loire-Atlantique,Thouaré-sur-Loire,8750,47.267411,-1.4403729,default
Pays de la Loire,Vendee,Aizenay,8741,46.739235,-1.608569,default
Île-de-France,Yvelines,Bougival,8729,48.862754,2.138909,default
Provence-Alpes-Côte d'Azur,Var,La Farlède,8719,43.168653,6.043222,default
Nord-Pas-de-Calais Picardie,Nord,Onnaing,8710,50.386711,3.600438,default
Île-de-France,Val-d'Oise,Groslay,8706,48.9857609,2.350813,default
Auvergne Rhône-Alpes,Loire,Veauche,8698,45.561668,4.278078,default
Languedoc-Roussillon Midi-Pyrénées,Hérault,Le Crès,8693,43.644825,3.936612,default
Languedoc-Roussillon Midi-Pyrénées,Haute-Garonne,Léguevin,8692,43.600077,1.234389,default
Bretagne,Morbihan,Quéven,8677,47.787647,-3.418031,default
Rhone-Alpes,Haute-Savoie,Évian-les-Bains,8675,46.401488,6.590949,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,Lançon-Provence,8671,43.591912,5.126824,default
Île-de-France,Seine-et-Marne,Dammartin-en-Goële,8669,49.054824,2.683399,default
Alsace-Champagne-Ardenne-Lorraine,Meurthe-et-Moselle,Essey-lès-Nancy,8667,48.708013,6.2345499,default
Pays de la Loire,Loire-Atlantique,Vallet,8625,47.160929,-1.265138,default
Midi-Pyrénées,Haute-Garonne,Frouzins,8620,43.514707,1.321622,default
Pays de la Loire,Loire-Atlantique,Saint-Philbert-de-Grand-Lieu,8619,47.036878,-1.642905,default
Languedoc-Roussillon Midi-Pyrénées,Gard,Marguerittes,8608,43.862772,4.4331055,default
Nord-Pas-de-Calais Picardie,Pas-de-Calais,Rouvroy,8604,50.393268,2.90375,default
Languedoc-Roussillon Midi-Pyrénées,Gard,Uzès,8573,44.01211,4.419946,default
Nord-Pas-de-Calais Picardie,Nord,La Chapelle-d'Armentières,8570,50.6633622,2.8987654,default
Languedoc-Roussillon Midi-Pyrénées,Hérault,Saint-Jean-de-Védas,8567,43.5752669,3.826215,default
Auvergne,Allier,Bellerive-sur-Allier,8565,46.117638,3.402355,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,Port-Saint-Louis-du-Rhône,8565,43.387847,4.803225,default
Auvergne Rhône-Alpes,Isere,Charvieu-Chavagneux,8544,45.7462329,5.161867,default
Auvergne Rhône-Alpes,Rhône,Dardilly,8538,45.805587,4.753184,default
Nord-Pas-de-Calais Picardie,Pas-de-Calais,Libercourt,8534,50.483457,3.003076,default
Provence-Alpes-Côte d'Azur,Vaucluse,Le Thor,8532,43.929721,4.994709,default
Languedoc-Roussillon Midi-Pyrénées,Hérault,La Grande-Motte,8505,43.560704,4.086072,default
Languedoc-Roussillon Midi-Pyrénées,Tarn,Saint-Sulpice-la-Pointe,8484,43.771216,1.6867836,default
Aquitaine Limousin Poitou-Charentes,Gironde,Saint-Loubès,8467,44.916735,-0.4271,default
Île-de-France,Essonne,Breuillet,8454,48.566131,2.17112,default
Languedoc-Roussillon,Gard,Aigues-Mortes,8450,43.567172,4.1925869,default
Languedoc-Roussillon Midi-Pyrénées,Pyrénées-Orientales,Elne,8450,42.600336,2.970433,default
Île-de-France,Seine-et-Marne,Nangis,8445,48.554611,3.013535,default
Île-de-France,Essonne,Quincy-sous-Sénart,8444,48.671191,2.540747,default
Île-de-France,Seine-et-Marne,Tournan-en-Brie,8439,48.7398899,2.7657824,default
Alsace-Champagne-Ardenne-Lorraine,Vosges,Golbey,8436,48.197368,6.440425,default
Languedoc-Roussillon Midi-Pyrénées,Haute-Garonne,Grenade,8430,43.769894,1.295412,default
Languedoc-Roussillon Midi-Pyrénées,Pyrénées-Orientales,Rivesaltes,8422,42.768583,2.871763,default
Languedoc-Roussillon Midi-Pyrénées,Gard,Le Grau-du-Roi,8421,43.537476,4.137918,default
Aquitaine Limousin Poitou-Charentes,Deux-Sevres,Mauléon,8414,46.922909,-0.750806,default
Île-de-France,Seine-et-Marne,Gretz-Armainvilliers,8408,48.7402749,2.7366419,default
