Normandy,Manche,,Tourlaville,15902,49.643509,-1.569449,default
Alsace-Champagne-Ardenne-Lorraine,Moselle,,Yutz,15898,49.357276,6.200101,default
Pays de la Loire,Loire-Atlantique,,Guérande,15858,47.328003,-2.4297589,default
Auvergne Rhône-Alpes,Haute-Savoie,,Sallanches,15853,45.936661,6.630556899999999,default
Île-de-France,Yvelines,,Le Vésinet,15847,48.894198,2.134716,default
Alsace-Champagne-Ardenne-Lorraine,Moselle,,Hayange,15833,49.32982699999999,6.062165999999999,default
Nord-Pas-de-Calais Picardie,Nord,,Sin-le-Noble,15825,50.36585100000001,3.114329,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,,Fos-sur-Mer,15814,43.43788199999999,4.945711,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,,Châteaurenard,15780,43.8820059,4.855684999999999,default
Brittany,Morbihan,,Hennebont,15765,47.802625,-3.275811,default
Languedoc-Roussillon,Hérault,,Lattes,15748,43.567296,3.896473,default
Languedoc-Roussillon Midi-Pyrénées,Ariege,,Pamiers,15744,43.114753,1.607953,default
Île-de-France,Yvelines,,Viroflay,15734,48.79966,2.173231,default
Île-de-France,Essonne,,Verrières-le-Buisson,15709,48.746318,2.266838,default
Île-de-France,Seine-Saint-Denis,,Le Bourget,15708,48.936752,2.425377,default
Île-de-France,Val-d'Oise,,Vauréal,15705,49.029373,2.023163,default
Auvergne Rhône-Alpes,Loire,,Montbrison,15673,45.60745,4.063338,default
Île-de-France,Seine-et-Marne,,Noisiel,15638,48.85478,2.628701,default
Provence-Alpes-Côte d'Azur,Var,,Saint-Maximin-la-Sainte-Baume,15590,43.452497,5.864004,default
Nord-Pas-de-Calais Picardie,Oise,,Senlis,15583,49.205164,2.583212,default
Île-de-France,Essonne,,Juvisy-sur-Orge,15545,48.691738,2.37216,default
Bourgogne Franche-Comté,Haute-Saône,,Vesoul,15473,47.61978800000001,6.15428,default
Pays de la Loire,Loire-Atlantique,,La Baule-Escoublac,15456,47.285448,-2.393236,default
Centre,Loiret,,Saran,15449,47.94791,1.880734,default
Brittany,Finistere,,Landerneau,15443,48.450821,-4.248437,default
Centre,Indre-et-Loire,,Saint-Pierre-des-Corps,15404,47.3898439,0.7224790000000001,default
Île-de-France,Val-d'Oise,,Domont,15339,49.030343,2.326213,default
