El Masnou,22523,41.4826455,2.3114706
Torrelodones,22354,40.5766078,-3.9293646
Laguna de Duero,22334,41.5823975,-4.7215266
San Antonio Abad,22299,38.9826357,1.3015192
Nerja,22294,36.7565204,-3.8724658
Armilla,22283,37.1439159,-3.6254529
Coín,22159,36.661601,-4.75751
Baza,22092,37.4862228,-2.7769904
Esparraguera,21986,41.5389334,1.870725
Mondragón,21972,43.0648865,-2.4902081
Isla Cristina,21903,37.2005266,-7.323303500000001
Moncada,2186,39.5452518,-0.3960275
Vilaseca,21839,41.1089174,1.1457729
San Felíu de Guixols,21814,41.7850237,3.031659
La Estrada,21759,42.6898968,-8.4909406
Paracuellos de Jarama,21718,40.5056034,-3.5302108
Puebla de Vallbona,21708,39.5989564,-0.5352355999999999
Alfaz del Pi,2167,38.575398,-0.100481
Conil de la Frontera,21664,36.2780988,-6.086207099999999
Loja,21618,37.1661897,-4.149075
Medina del Campo,21607,41.3081627,-4.9154767
Rojales,21583,38.0860483,-0.7235857
Mairena del Alcor,2156,37.3740447,-5.7484139
Barañáin,21552,42.8041023,-1.6846077
Palma del Río,21537,37.69821710000001,-5.2801691
Bétera,21512,39.5915208,-0.4620313
Amposta,21445,40.7067997,0.5801695
Las Torres de Cotillas,21443,38.0274986,-1.2433848
San Juan de Aznalfarache,21439,37.3592432,-6.0343054
Requena,21394,39.4890265,-1.0993366
Maracena,21264,37.2078659,-3.6329196
Cabra,21188,37.4733595,-4.4425169
Los Llanos de Aridane,21145,28.6577222,-17.9122017
Lalín,21127,42.6611505,-8.1110256
Ribarroja del Turia,21094,39.5455701,-0.5712724
Baena,21028,37.617362,-4.3244513
Calatayud,20837,41.3531678,-1.6468455
Teguise,20788,29.0599533,-13.5595989
Ayamonte,20763,37.2141237,-7.4043413
Alfafar,20728,39.4169604,-0.4000294
Alhama de Murcia,20725,37.8493011,-1.422935
Algete,20701,40.5964617,-3.5016452
Carcagente,20687,39.1015624,-0.4219444
Pájara,20565,28.3508903,-14.1081189
Manlleu,20445,42.0035444,2.2852014
Moguer,20418,37.27464,-6.8369079
Guía de Isora,20396,28.2111121,-16.7787562
Guadix,20375,37.3011351,-3.1403256
Aspe,20292,38.3435941,-0.7704126
Tías,20102,28.9578494,-13.6507431
Picasent,20087,39.3637987,-0.4620313
