PV,Euskadi,08,Barcelona,307,Vilanova i la Geltrú,,65684,42.8591656,-2.681791800000001
CT,Catalunya,08,Barcelona,904,Badia del Vallès,,13502,41.508052,2.1152932
CL,Castilla y León,09,Burgos,018,Aranda de Duero,,32880,41.6692282,-3.6902166
CL,Castilla y León,09,Burgos,059,Burgos,,177100,42.3439925,-3.696906
CL,Castilla y León,09,Burgos,219,Miranda de Ebro,,36173,42.6869753,-2.945068
EX,Extremadura,10,Cáceres,037,Cáceres,,95617,39.4752765,-6.3724247
EX,Extremadura,10,Cáceres,067,Coria,,12930,39.9880324,-6.536978599999999
EX,Extremadura,10,Cáceres,131,Navalmoral de la Mata,,17156,39.8935644,-5.5329619
EX,Extremadura,10,Cáceres,148,Plasencia,,40755,40.04209549999999,-6.0838065
AL,Andalusia,11,Cádiz,004,Algeciras,,118920,36.1407591,-5.456233
AL,Andalucía,11,Cádiz,006,Arcos de la Frontera,,31193,36.7560042,-5.8116522
AL,Andalucía,11,Cádiz,007,Barbate,,22808,36.1900204,-5.9224799
AL,Andalucía,11,Cádiz,008,Los Barrios,,23167,36.1850645,-5.4925573
AL,Andalusia,11,Cádiz,012,Cádiz,,120468,36.5270612,-6.2885962
AL,Andalucía,11,Cádiz,014,Conil de la Frontera,,22136,36.2780988,-6.086207099999999
AL,Andalucía,11,Cádiz,015,Chiclana de la Frontera,,82777,36.4165052,-6.1461102
AL,Andalucía,11,Cádiz,016,Chipiona,,19062,36.7348614,-6.431699000000001
AL,Andalusia,11,Cádiz,020,Jerez de la Frontera,,212876,36.6850064,-6.126074399999999
AL,Andalusia,11,Cádiz,022,La Línea de la Concepción,,63352,36.1927346,-5.3468563
AL,Andalucía,11,Cádiz,023,Medina-Sidonia,,11749,36.4619644,-5.9292131
AL,Andalucía,11,Cádiz,027,El Puerto de Santa María,,88335,36.600595,-6.2329094
AL,Andalucía,11,Cádiz,028,Puerto Real,,41509,36.5316485,-6.1831947
AL,Andalucía,11,Cádiz,030,Rota,,29123,36.6236874,-6.3601441
AL,Andalucía,11,Cádiz,031,San Fernando,,96131,36.4718646,-6.196594800000001
AL,Andalucía,11,Cádiz,032,Sanlúcar de Barrameda,,67433,36.7725774,-6.3529689
AL,Andalucía,11,Cádiz,033,San Roque,,29373,36.2104615,-5.384431699999999
AL,Andalucía,11,Cádiz,035,Tarifa,,18011,36.0143209,-5.6044497
AL,Andalucía,11,Cádiz,038,Ubrique,,16836,36.6770842,-5.44539
AL,Andalucía,11,Cádiz,039,Vejer de la Frontera,,12812,36.252034,-5.9667359
AL,Andalucía,11,Cádiz,041,Villamartín,,12271,36.8610112,-5.6417243
VC,Comunidad Valenciana,12,Castellón,005,L'Alcora,,10591,40.0746462,-0.2139151
VC,Comunidad Valenciana,12,Castellón,009,Almazora,,25488,39.9478425,-0.0629989
VC,Comunidad Valenciana,12,Castellón,027,Benicarló,,26403,40.4126493,0.4243013
VC,Comunidad Valenciana,12,Castellón,028,Benicasim,,18098,40.055385,0.0641504
VC,Comunidad Valenciana,12,Castellón,032,Borriana,,34708,39.8895925,-0.0848302
VC,Comunidad Valenciana,12,Castellón,040,Castellón de la Plana,,171669,39.9863563,-0.0513246
VC,Comunidad Valenciana,12,Castellón,082,Nules,,13442,39.8539503,-0.1553504
VC,Comunidad Valenciana,12,Castellón,084,Onda,,24963,39.96512999999999,-0.2625949
VC,Comunidad Valenciana,12,Castellón,126,La Vall d'Uixó,,31671,39.8242386,-0.2315018
VC,Comunidad Valenciana,12,Castellón,135,Vila-real,,50580,39.9397706,-0.1005932
VC,Comunidad Valenciana,12,Castellón,138,Vinaròs,,28190,40.4679855,0.4747301
CM,Castilla-La Mancha,13,Ciudad Real,005,Alcázar de San Juan,,31269,39.3900748,-3.2100984
CM,Castilla-La Mancha,13,Ciudad Real,023,Bolaños de Calatrava,,12001,38.9068623,-3.664859
CM,Castilla-La Mancha,13,Ciudad Real,028,Campo de Criptana,,14126,39.4006055,-3.1252777
CM,Castile-La Mancha,13,Ciudad Real,034,Ciudad Real,,74427,38.9848295,-3.927377799999999
CM,Castilla-La Mancha,13,Ciudad Real,039,Daimiel,,18577,39.0699215,-3.6141819
CM,Castilla-La Mancha,13,Ciudad Real,053,Manzanares,,18642,39.0042841,-3.3716443
CM,Castilla-La Mancha,13,Ciudad Real,056,Miguelturra,,15032,38.9622034,-3.8884417
CM,Castilla-La Mancha,13,Ciudad Real,071,Puertollano,,50035,38.6884458,-4.1078877
CM,Castilla-La Mancha,13,Ciudad Real,078,Socuéllamos,,12721,39.2847115,-2.7904302
CM,Castilla-La Mancha,13,Ciudad Real,079,La Solana,,15979,38.94160129999999,-3.2392014
CM,Castilla-La Mancha,13,Ciudad Real,082,Tomelloso,,37645,39.15837450000001,-3.0214475
CM,Castile-La Mancha,13,Ciudad Real,087,Valdepeñas,,30514,38.760524,-3.3876074
CM,Castilla-La Mancha,13,Ciudad Real,096,Villarrubia de los Ojos,,10494,39.21921529999999,-3.607666099999999
AL,Andalucía,14,Córdoba,002,Aguilar de la Frontera,,13551,37.5138455,-4.6566596
AL,Andalucía,14,Córdoba,007,Baena,,19802,37.617362,-4.3244513
AL,Andalucía,14,Córdoba,013,Cabra,,20837,37.4733595,-4.4425169
AL,Andalucía,14,Córdoba,017,La Carlota,,13929,37.6726446,-4.9337946
AL,Andalusia,14,Córdoba,021,Córdoba,,327362,37.8881751,-4.7793835
AL,Andalucía,14,Córdoba,030,Fuente Palmera,,10895,37.7053654,-5.1002203
AL,Andalucía,14,Córdoba,038,Lucena,,42697,37.4129332,-4.4961008
AL,Andalucía,14,Córdoba,042,Montilla,,23519,37.5877237,-4.637286599999999
AL,Andalucía,14,Córdoba,049,Palma del Río,,21522,37.69821710000001,-5.2801691
